row_id,dataset_id,city,country,tile_id,latitude,longitude,target_road_segments,target_intersection_nodes,highway_ways,major_road_ways,building_ways,poi_objects,park_objects,water_objects,landuse_residential,landuse_commercial,landuse_industrial,landuse_retail
satca_122::Luanda::148,satca_osm_truth_122,Luanda,Angola,148,-8.842805,13.248076,277.0,1.0,31.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::149,satca_osm_truth_122,Luanda,Angola,149,-8.842805,13.252635,425.0,6.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::150,satca_osm_truth_122,Luanda,Angola,150,-8.8383,13.211607,226.0,6.0,38.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::151,satca_osm_truth_122,Luanda,Angola,151,-8.8383,13.216165,581.0,8.0,51.0,9.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::152,satca_osm_truth_122,Luanda,Angola,152,-8.8383,13.220724,446.0,4.0,33.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::153,satca_osm_truth_122,Luanda,Angola,153,-8.8383,13.225283,357.0,3.0,28.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::154,satca_osm_truth_122,Luanda,Angola,154,-8.8383,13.229841,723.0,21.0,107.0,35.0,26.0,72.0,15.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::155,satca_osm_truth_122,Luanda,Angola,155,-8.8383,13.2344,636.0,29.0,128.0,18.0,32.0,39.0,20.0,0.0,0.0,1.0,0.0,0.0
satca_122::Luanda::156,satca_osm_truth_122,Luanda,Angola,156,-8.8383,13.238959,320.0,7.0,56.0,4.0,21.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Luanda::157,satca_osm_truth_122,Luanda,Angola,157,-8.8383,13.243517,192.0,4.0,40.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::158,satca_osm_truth_122,Luanda,Angola,158,-8.8383,13.248076,376.0,6.0,45.0,6.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::159,satca_osm_truth_122,Luanda,Angola,159,-8.8383,13.252635,454.0,18.0,72.0,24.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::160,satca_osm_truth_122,Luanda,Angola,160,-8.833795,13.211607,221.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::161,satca_osm_truth_122,Luanda,Angola,161,-8.833795,13.216165,345.0,4.0,33.0,4.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::162,satca_osm_truth_122,Luanda,Angola,162,-8.833795,13.220724,241.0,6.0,40.0,10.0,12.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Luanda::163,satca_osm_truth_122,Luanda,Angola,163,-8.833795,13.225283,471.0,16.0,87.0,35.0,7.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Luanda::164,satca_osm_truth_122,Luanda,Angola,164,-8.833795,13.229841,771.0,29.0,103.0,29.0,26.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::165,satca_osm_truth_122,Luanda,Angola,165,-8.833795,13.2344,304.0,7.0,43.0,4.0,13.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::166,satca_osm_truth_122,Luanda,Angola,166,-8.833795,13.238959,467.0,15.0,57.0,19.0,44.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::167,satca_osm_truth_122,Luanda,Angola,167,-8.833795,13.243517,353.0,11.0,65.0,12.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::168,satca_osm_truth_122,Luanda,Angola,168,-8.833795,13.248076,270.0,1.0,30.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::169,satca_osm_truth_122,Luanda,Angola,169,-8.833795,13.252635,405.0,18.0,77.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::170,satca_osm_truth_122,Luanda,Angola,170,-8.829291,13.211607,106.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::171,satca_osm_truth_122,Luanda,Angola,171,-8.829291,13.216165,432.0,10.0,48.0,14.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Luanda::172,satca_osm_truth_122,Luanda,Angola,172,-8.829291,13.220724,424.0,12.0,69.0,26.0,8.0,41.0,2.0,0.0,4.0,0.0,0.0,0.0
satca_122::Luanda::173,satca_osm_truth_122,Luanda,Angola,173,-8.829291,13.225283,315.0,6.0,46.0,3.0,13.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Luanda::174,satca_osm_truth_122,Luanda,Angola,174,-8.829291,13.229841,332.0,12.0,57.0,6.0,59.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::175,satca_osm_truth_122,Luanda,Angola,175,-8.829291,13.2344,290.0,3.0,30.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
satca_122::Luanda::176,satca_osm_truth_122,Luanda,Angola,176,-8.829291,13.238959,685.0,28.0,109.0,22.0,62.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::177,satca_osm_truth_122,Luanda,Angola,177,-8.829291,13.243517,486.0,19.0,66.0,10.0,26.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::178,satca_osm_truth_122,Luanda,Angola,178,-8.829291,13.248076,449.0,16.0,66.0,9.0,6.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::179,satca_osm_truth_122,Luanda,Angola,179,-8.829291,13.252635,311.0,10.0,40.0,6.0,9.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::180,satca_osm_truth_122,Luanda,Angola,180,-8.824786,13.211607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::181,satca_osm_truth_122,Luanda,Angola,181,-8.824786,13.216165,528.0,3.0,56.0,5.0,0.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0
satca_122::Luanda::182,satca_osm_truth_122,Luanda,Angola,182,-8.824786,13.220724,300.0,2.0,25.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Luanda::183,satca_osm_truth_122,Luanda,Angola,183,-8.824786,13.225283,698.0,29.0,98.0,26.0,24.0,28.0,3.0,0.0,4.0,0.0,0.0,0.0
satca_122::Luanda::184,satca_osm_truth_122,Luanda,Angola,184,-8.824786,13.229841,425.0,19.0,79.0,25.0,51.0,31.0,0.0,0.0,6.0,1.0,0.0,0.0
satca_122::Luanda::185,satca_osm_truth_122,Luanda,Angola,185,-8.824786,13.2344,276.0,12.0,43.0,7.0,38.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Luanda::186,satca_osm_truth_122,Luanda,Angola,186,-8.824786,13.238959,609.0,25.0,98.0,27.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::187,satca_osm_truth_122,Luanda,Angola,187,-8.824786,13.243517,686.0,39.0,112.0,35.0,26.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::188,satca_osm_truth_122,Luanda,Angola,188,-8.824786,13.248076,198.0,9.0,43.0,8.0,75.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::189,satca_osm_truth_122,Luanda,Angola,189,-8.824786,13.252635,478.0,13.0,65.0,15.0,21.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Luanda::190,satca_osm_truth_122,Luanda,Angola,190,-8.820282,13.211607,55.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::191,satca_osm_truth_122,Luanda,Angola,191,-8.820282,13.216165,358.0,9.0,41.0,10.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
satca_122::Luanda::192,satca_osm_truth_122,Luanda,Angola,192,-8.820282,13.220724,451.0,17.0,59.0,11.0,16.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
satca_122::Luanda::193,satca_osm_truth_122,Luanda,Angola,193,-8.820282,13.225283,623.0,36.0,113.0,25.0,34.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0
satca_122::Luanda::194,satca_osm_truth_122,Luanda,Angola,194,-8.820282,13.229841,457.0,22.0,97.0,19.0,76.0,31.0,4.0,0.0,12.0,1.0,0.0,1.0
satca_122::Luanda::195,satca_osm_truth_122,Luanda,Angola,195,-8.820282,13.2344,380.0,14.0,72.0,25.0,34.0,12.0,1.0,0.0,13.0,0.0,0.0,0.0
satca_122::Luanda::196,satca_osm_truth_122,Luanda,Angola,196,-8.820282,13.238959,310.0,15.0,47.0,16.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::197,satca_osm_truth_122,Luanda,Angola,197,-8.820282,13.243517,222.0,10.0,50.0,10.0,18.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Luanda::198,satca_osm_truth_122,Luanda,Angola,198,-8.820282,13.248076,296.0,18.0,61.0,23.0,30.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Luanda::199,satca_osm_truth_122,Luanda,Angola,199,-8.820282,13.252635,297.0,8.0,43.0,4.0,21.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::200,satca_osm_truth_122,Abidjan,Côte d'Ivoire,200,5.337477,-4.030921,262.0,2.0,32.0,6.0,79.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::201,satca_osm_truth_122,Abidjan,Côte d'Ivoire,201,5.337477,-4.026397,247.0,4.0,43.0,3.0,198.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::202,satca_osm_truth_122,Abidjan,Côte d'Ivoire,202,5.337477,-4.021873,318.0,11.0,74.0,15.0,203.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0
satca_122::Abidjan::203,satca_osm_truth_122,Abidjan,Côte d'Ivoire,203,5.337477,-4.017349,216.0,9.0,38.0,2.0,53.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::204,satca_osm_truth_122,Abidjan,Côte d'Ivoire,204,5.337477,-4.012824,343.0,7.0,42.0,16.0,70.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Abidjan::205,satca_osm_truth_122,Abidjan,Côte d'Ivoire,205,5.337477,-4.0083,221.0,10.0,39.0,21.0,174.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::206,satca_osm_truth_122,Abidjan,Côte d'Ivoire,206,5.337477,-4.003776,431.0,16.0,100.0,33.0,188.0,58.0,0.0,0.0,2.0,0.0,0.0,1.0
satca_122::Abidjan::207,satca_osm_truth_122,Abidjan,Côte d'Ivoire,207,5.337477,-3.999251,505.0,23.0,128.0,18.0,313.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0
satca_122::Abidjan::208,satca_osm_truth_122,Abidjan,Côte d'Ivoire,208,5.337477,-3.994727,120.0,0.0,18.0,0.0,183.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0
satca_122::Abidjan::209,satca_osm_truth_122,Abidjan,Côte d'Ivoire,209,5.337477,-3.990203,229.0,1.0,18.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::210,satca_osm_truth_122,Abidjan,Côte d'Ivoire,210,5.341982,-4.030921,471.0,15.0,69.0,19.0,226.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::211,satca_osm_truth_122,Abidjan,Côte d'Ivoire,211,5.341982,-4.026397,289.0,6.0,52.0,10.0,633.0,511.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::212,satca_osm_truth_122,Abidjan,Côte d'Ivoire,212,5.341982,-4.021873,268.0,16.0,60.0,20.0,281.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Abidjan::213,satca_osm_truth_122,Abidjan,Côte d'Ivoire,213,5.341982,-4.017349,437.0,18.0,68.0,24.0,57.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
satca_122::Abidjan::214,satca_osm_truth_122,Abidjan,Côte d'Ivoire,214,5.341982,-4.012824,222.0,1.0,34.0,4.0,226.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::215,satca_osm_truth_122,Abidjan,Côte d'Ivoire,215,5.341982,-4.0083,182.0,2.0,28.0,0.0,190.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Abidjan::216,satca_osm_truth_122,Abidjan,Côte d'Ivoire,216,5.341982,-4.003776,296.0,20.0,75.0,20.0,313.0,40.0,3.0,0.0,1.0,1.0,0.0,0.0
satca_122::Abidjan::217,satca_osm_truth_122,Abidjan,Côte d'Ivoire,217,5.341982,-3.999251,312.0,16.0,71.0,16.0,220.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0
satca_122::Abidjan::218,satca_osm_truth_122,Abidjan,Côte d'Ivoire,218,5.341982,-3.994727,208.0,3.0,38.0,0.0,100.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::219,satca_osm_truth_122,Abidjan,Côte d'Ivoire,219,5.341982,-3.990203,283.0,3.0,47.0,0.0,66.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::220,satca_osm_truth_122,Abidjan,Côte d'Ivoire,220,5.346486,-4.030921,243.0,2.0,32.0,2.0,346.0,46.0,0.0,0.0,2.0,1.0,1.0,0.0
satca_122::Abidjan::221,satca_osm_truth_122,Abidjan,Côte d'Ivoire,221,5.346486,-4.026397,240.0,3.0,38.0,2.0,367.0,439.0,0.0,0.0,1.0,0.0,0.0,1.0
satca_122::Abidjan::222,satca_osm_truth_122,Abidjan,Côte d'Ivoire,222,5.346486,-4.021873,165.0,7.0,32.0,7.0,239.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0
satca_122::Abidjan::223,satca_osm_truth_122,Abidjan,Côte d'Ivoire,223,5.346486,-4.017349,303.0,11.0,50.0,10.0,92.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Abidjan::224,satca_osm_truth_122,Abidjan,Côte d'Ivoire,224,5.346486,-4.012824,248.0,4.0,41.0,3.0,102.0,12.0,2.0,0.0,3.0,0.0,0.0,1.0
satca_122::Abidjan::225,satca_osm_truth_122,Abidjan,Côte d'Ivoire,225,5.346486,-4.0083,220.0,4.0,36.0,12.0,125.0,10.0,0.0,0.0,5.0,0.0,0.0,1.0
satca_122::Abidjan::226,satca_osm_truth_122,Abidjan,Côte d'Ivoire,226,5.346486,-4.003776,351.0,15.0,81.0,32.0,119.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0
satca_122::Abidjan::227,satca_osm_truth_122,Abidjan,Côte d'Ivoire,227,5.346486,-3.999251,393.0,10.0,72.0,8.0,259.0,29.0,0.0,0.0,3.0,1.0,0.0,0.0
satca_122::Abidjan::228,satca_osm_truth_122,Abidjan,Côte d'Ivoire,228,5.346486,-3.994727,393.0,16.0,76.0,12.0,120.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0
satca_122::Abidjan::229,satca_osm_truth_122,Abidjan,Côte d'Ivoire,229,5.346486,-3.990203,339.0,10.0,73.0,8.0,90.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::230,satca_osm_truth_122,Abidjan,Côte d'Ivoire,230,5.350991,-4.030921,353.0,13.0,61.0,10.0,166.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Abidjan::231,satca_osm_truth_122,Abidjan,Côte d'Ivoire,231,5.350991,-4.026397,216.0,0.0,33.0,2.0,171.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
satca_122::Abidjan::232,satca_osm_truth_122,Abidjan,Côte d'Ivoire,232,5.350991,-4.021873,198.0,10.0,55.0,8.0,200.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0
satca_122::Abidjan::233,satca_osm_truth_122,Abidjan,Côte d'Ivoire,233,5.350991,-4.017349,213.0,17.0,52.0,15.0,193.0,50.0,1.0,0.0,1.0,2.0,0.0,0.0
satca_122::Abidjan::234,satca_osm_truth_122,Abidjan,Côte d'Ivoire,234,5.350991,-4.012824,267.0,9.0,59.0,3.0,60.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::235,satca_osm_truth_122,Abidjan,Côte d'Ivoire,235,5.350991,-4.0083,306.0,16.0,53.0,3.0,88.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::236,satca_osm_truth_122,Abidjan,Côte d'Ivoire,236,5.350991,-4.003776,351.0,24.0,81.0,17.0,65.0,7.0,1.0,0.0,2.0,1.0,2.0,1.0
satca_122::Abidjan::237,satca_osm_truth_122,Abidjan,Côte d'Ivoire,237,5.350991,-3.999251,225.0,6.0,31.0,4.0,139.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0
satca_122::Abidjan::238,satca_osm_truth_122,Abidjan,Côte d'Ivoire,238,5.350991,-3.994727,245.0,12.0,53.0,16.0,168.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
satca_122::Abidjan::239,satca_osm_truth_122,Abidjan,Côte d'Ivoire,239,5.350991,-3.990203,327.0,10.0,68.0,30.0,158.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
satca_122::Abidjan::240,satca_osm_truth_122,Abidjan,Côte d'Ivoire,240,5.355495,-4.030921,220.0,8.0,36.0,15.0,205.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::241,satca_osm_truth_122,Abidjan,Côte d'Ivoire,241,5.355495,-4.026397,477.0,20.0,88.0,30.0,140.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0
satca_122::Abidjan::242,satca_osm_truth_122,Abidjan,Côte d'Ivoire,242,5.355495,-4.021873,248.0,6.0,42.0,7.0,198.0,34.0,0.0,0.0,0.0,1.0,0.0,1.0
satca_122::Abidjan::243,satca_osm_truth_122,Abidjan,Côte d'Ivoire,243,5.355495,-4.017349,280.0,17.0,66.0,36.0,163.0,32.0,2.0,0.0,1.0,1.0,0.0,0.0
satca_122::Abidjan::244,satca_osm_truth_122,Abidjan,Côte d'Ivoire,244,5.355495,-4.012824,221.0,4.0,38.0,5.0,39.0,4.0,7.0,0.0,2.0,1.0,0.0,0.0
satca_122::Abidjan::245,satca_osm_truth_122,Abidjan,Côte d'Ivoire,245,5.355495,-4.0083,150.0,3.0,20.0,0.0,90.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
satca_122::Abidjan::246,satca_osm_truth_122,Abidjan,Côte d'Ivoire,246,5.355495,-4.003776,333.0,13.0,57.0,15.0,178.0,12.0,3.0,0.0,3.0,1.0,0.0,1.0
satca_122::Abidjan::247,satca_osm_truth_122,Abidjan,Côte d'Ivoire,247,5.355495,-3.999251,224.0,9.0,36.0,6.0,108.0,5.0,1.0,0.0,3.0,8.0,0.0,0.0
satca_122::Abidjan::248,satca_osm_truth_122,Abidjan,Côte d'Ivoire,248,5.355495,-3.994727,185.0,6.0,38.0,0.0,196.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0
satca_122::Abidjan::249,satca_osm_truth_122,Abidjan,Côte d'Ivoire,249,5.355495,-3.990203,514.0,14.0,62.0,20.0,197.0,15.0,1.0,0.0,4.0,4.0,0.0,1.0
satca_122::Abidjan::250,satca_osm_truth_122,Abidjan,Côte d'Ivoire,250,5.36,-4.030921,458.0,14.0,77.0,28.0,117.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0
satca_122::Abidjan::251,satca_osm_truth_122,Abidjan,Côte d'Ivoire,251,5.36,-4.026397,443.0,27.0,113.0,30.0,209.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::252,satca_osm_truth_122,Abidjan,Côte d'Ivoire,252,5.36,-4.021873,281.0,3.0,48.0,0.0,181.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0
satca_122::Abidjan::253,satca_osm_truth_122,Abidjan,Côte d'Ivoire,253,5.36,-4.017349,388.0,21.0,62.0,12.0,73.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0
satca_122::Abidjan::254,satca_osm_truth_122,Abidjan,Côte d'Ivoire,254,5.36,-4.012824,68.0,2.0,13.0,0.0,64.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::255,satca_osm_truth_122,Abidjan,Côte d'Ivoire,255,5.36,-4.0083,72.0,1.0,9.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::256,satca_osm_truth_122,Abidjan,Côte d'Ivoire,256,5.36,-4.003776,216.0,0.0,21.0,0.0,276.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::257,satca_osm_truth_122,Abidjan,Côte d'Ivoire,257,5.36,-3.999251,244.0,15.0,60.0,9.0,220.0,21.0,0.0,0.0,0.0,8.0,0.0,1.0
satca_122::Abidjan::258,satca_osm_truth_122,Abidjan,Côte d'Ivoire,258,5.36,-3.994727,214.0,4.0,42.0,1.0,198.0,11.0,1.0,0.0,4.0,12.0,0.0,0.0
satca_122::Abidjan::259,satca_osm_truth_122,Abidjan,Côte d'Ivoire,259,5.36,-3.990203,380.0,10.0,46.0,6.0,335.0,55.0,3.0,0.0,2.0,7.0,0.0,4.0
satca_122::Abidjan::260,satca_osm_truth_122,Abidjan,Côte d'Ivoire,260,5.364505,-4.030921,373.0,15.0,53.0,9.0,34.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::261,satca_osm_truth_122,Abidjan,Côte d'Ivoire,261,5.364505,-4.026397,372.0,6.0,59.0,0.0,139.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
satca_122::Abidjan::262,satca_osm_truth_122,Abidjan,Côte d'Ivoire,262,5.364505,-4.021873,290.0,2.0,44.0,1.0,143.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Abidjan::263,satca_osm_truth_122,Abidjan,Côte d'Ivoire,263,5.364505,-4.017349,343.0,13.0,49.0,16.0,171.0,21.0,0.0,0.0,3.0,1.0,1.0,0.0
satca_122::Abidjan::264,satca_osm_truth_122,Abidjan,Côte d'Ivoire,264,5.364505,-4.012824,82.0,3.0,16.0,1.0,426.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::265,satca_osm_truth_122,Abidjan,Côte d'Ivoire,265,5.364505,-4.0083,176.0,3.0,26.0,0.0,352.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::266,satca_osm_truth_122,Abidjan,Côte d'Ivoire,266,5.364505,-4.003776,136.0,3.0,27.0,0.0,1057.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0
satca_122::Abidjan::267,satca_osm_truth_122,Abidjan,Côte d'Ivoire,267,5.364505,-3.999251,293.0,16.0,81.0,16.0,452.0,107.0,2.0,0.0,3.0,1.0,0.0,0.0
satca_122::Abidjan::268,satca_osm_truth_122,Abidjan,Côte d'Ivoire,268,5.364505,-3.994727,229.0,4.0,33.0,1.0,261.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0
satca_122::Abidjan::269,satca_osm_truth_122,Abidjan,Côte d'Ivoire,269,5.364505,-3.990203,278.0,9.0,54.0,4.0,315.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0
satca_122::Abidjan::270,satca_osm_truth_122,Abidjan,Côte d'Ivoire,270,5.369009,-4.030921,143.0,0.0,19.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
satca_122::Abidjan::271,satca_osm_truth_122,Abidjan,Côte d'Ivoire,271,5.369009,-4.026397,240.0,3.0,38.0,2.0,163.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::272,satca_osm_truth_122,Abidjan,Côte d'Ivoire,272,5.369009,-4.021873,213.0,1.0,25.0,2.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::273,satca_osm_truth_122,Abidjan,Côte d'Ivoire,273,5.369009,-4.017349,262.0,2.0,22.0,0.0,132.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
satca_122::Abidjan::274,satca_osm_truth_122,Abidjan,Côte d'Ivoire,274,5.369009,-4.012824,285.0,4.0,32.0,3.0,585.0,36.0,0.0,0.0,2.0,2.0,0.0,0.0
satca_122::Abidjan::275,satca_osm_truth_122,Abidjan,Côte d'Ivoire,275,5.369009,-4.0083,204.0,3.0,34.0,2.0,806.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::276,satca_osm_truth_122,Abidjan,Côte d'Ivoire,276,5.369009,-4.003776,138.0,4.0,27.0,1.0,1204.0,82.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::277,satca_osm_truth_122,Abidjan,Côte d'Ivoire,277,5.369009,-3.999251,332.0,26.0,96.0,15.0,553.0,283.0,0.0,0.0,2.0,1.0,0.0,0.0
satca_122::Abidjan::278,satca_osm_truth_122,Abidjan,Côte d'Ivoire,278,5.369009,-3.994727,176.0,4.0,27.0,0.0,311.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Abidjan::279,satca_osm_truth_122,Abidjan,Côte d'Ivoire,279,5.369009,-3.990203,108.0,4.0,24.0,1.0,319.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0
satca_122::Abidjan::280,satca_osm_truth_122,Abidjan,Côte d'Ivoire,280,5.373514,-4.030921,99.0,0.0,8.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::281,satca_osm_truth_122,Abidjan,Côte d'Ivoire,281,5.373514,-4.026397,240.0,2.0,39.0,10.0,50.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Abidjan::282,satca_osm_truth_122,Abidjan,Côte d'Ivoire,282,5.373514,-4.021873,216.0,4.0,37.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::283,satca_osm_truth_122,Abidjan,Côte d'Ivoire,283,5.373514,-4.017349,254.0,4.0,32.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Abidjan::284,satca_osm_truth_122,Abidjan,Côte d'Ivoire,284,5.373514,-4.012824,348.0,2.0,39.0,5.0,226.0,20.0,0.0,0.0,3.0,2.0,0.0,0.0
satca_122::Abidjan::285,satca_osm_truth_122,Abidjan,Côte d'Ivoire,285,5.373514,-4.0083,184.0,6.0,27.0,1.0,898.0,354.0,0.0,0.0,2.0,1.0,0.0,0.0
satca_122::Abidjan::286,satca_osm_truth_122,Abidjan,Côte d'Ivoire,286,5.373514,-4.003776,142.0,2.0,29.0,0.0,933.0,351.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Abidjan::287,satca_osm_truth_122,Abidjan,Côte d'Ivoire,287,5.373514,-3.999251,347.0,18.0,101.0,10.0,334.0,89.0,2.0,0.0,5.0,1.0,0.0,0.0
