city,country,tile_id,tile_row,tile_col,center_lat,center_lon,south,west,north,east,dist_from_center_km,tile_size_m,tile_protocol_source,legacy_image_path,legacy_city,legacy_tile_name,legacy_zoom,legacy_tile_x,legacy_tile_y
Luanda,Angola,194,9,4,-8.820282,13.229841,-8.822534,13.227562,-8.81803,13.232121,2.063,500.0,active96,not_released,Luanda,,,,
Luanda,Angola,195,9,5,-8.820282,13.2344,-8.822534,13.232121,-8.81803,13.236679,2.0,500.0,active96,not_released,Luanda,,,,
Luanda,Angola,196,9,6,-8.820282,13.238959,-8.822534,13.236679,-8.81803,13.241238,2.063,500.0,active96,not_released,Luanda,,,,
Luanda,Angola,197,9,7,-8.820282,13.243517,-8.822534,13.241238,-8.81803,13.245796,2.241,500.0,active96,not_released,Luanda,,,,
Luanda,Angola,198,9,8,-8.820282,13.248076,-8.822534,13.245797,-8.81803,13.250355,2.511,500.0,active96,not_released,Luanda,,,,
Luanda,Angola,199,9,9,-8.820282,13.252635,-8.822534,13.250355,-8.81803,13.254914,2.845,500.0,active96,not_released,Luanda,,,,
Abidjan,Côte d'Ivoire,200,0,0,5.337477,-4.030921,5.335225,-4.033183,5.33973,-4.028659,3.543,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,201,0,1,5.337477,-4.026397,5.335225,-4.028659,5.33973,-4.024135,3.207,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,202,0,2,5.337477,-4.021873,5.335225,-4.024135,5.33973,-4.019611,2.919,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,203,0,3,5.337477,-4.017349,5.335225,-4.019611,5.33973,-4.015087,2.694,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,204,0,4,5.337477,-4.012824,5.335225,-4.015086,5.33973,-4.010562,2.55,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,205,0,5,5.337477,-4.0083,5.335225,-4.010562,5.33973,-4.006038,2.5,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,206,0,6,5.337477,-4.003776,5.335225,-4.006038,5.33973,-4.001514,2.55,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,207,0,7,5.337477,-3.999251,5.335225,-4.001513,5.33973,-3.996989,2.694,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,208,0,8,5.337477,-3.994727,5.335225,-3.996989,5.33973,-3.992465,2.919,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,209,0,9,5.337477,-3.990203,5.335225,-3.992465,5.33973,-3.987941,3.207,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,210,1,0,5.341982,-4.030921,5.33973,-4.033184,5.344234,-4.028659,3.21,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,211,1,1,5.341982,-4.026397,5.33973,-4.028659,5.344234,-4.024135,2.835,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,212,1,2,5.341982,-4.021873,5.33973,-4.024135,5.344234,-4.019611,2.504,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,213,1,3,5.341982,-4.017349,5.33973,-4.019611,5.344234,-4.015086,2.238,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,214,1,4,5.341982,-4.012824,5.33973,-4.015086,5.344234,-4.010562,2.062,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,215,1,5,5.341982,-4.0083,5.33973,-4.010562,5.344234,-4.006038,2.0,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,216,1,6,5.341982,-4.003776,5.33973,-4.006038,5.344234,-4.001514,2.062,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,217,1,7,5.341982,-3.999251,5.33973,-4.001514,5.344234,-3.996989,2.238,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,218,1,8,5.341982,-3.994727,5.33973,-3.996989,5.344234,-3.992465,2.504,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,219,1,9,5.341982,-3.990203,5.33973,-3.992465,5.344234,-3.987941,2.835,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,220,2,0,5.346486,-4.030921,5.344234,-4.033184,5.348739,-4.028659,2.925,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,221,2,1,5.346486,-4.026397,5.344234,-4.028659,5.348739,-4.024135,2.507,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,222,2,2,5.346486,-4.021873,5.344234,-4.024135,5.348739,-4.019611,2.126,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,223,2,3,5.346486,-4.017349,5.344234,-4.019611,5.348739,-4.015086,1.805,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,224,2,4,5.346486,-4.012824,5.344234,-4.015086,5.348739,-4.010562,1.582,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,225,2,5,5.346486,-4.0083,5.344234,-4.010562,5.348739,-4.006038,1.5,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,226,2,6,5.346486,-4.003776,5.344234,-4.006038,5.348739,-4.001514,1.582,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,227,2,7,5.346486,-3.999251,5.344234,-4.001514,5.348739,-3.996989,1.805,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,228,2,8,5.346486,-3.994727,5.344234,-3.996989,5.348739,-3.992465,2.126,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,229,2,9,5.346486,-3.990203,5.344234,-3.992465,5.348739,-3.987941,2.507,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,230,3,0,5.350991,-4.030921,5.348739,-4.033184,5.353243,-4.028659,2.703,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,231,3,1,5.350991,-4.026397,5.348739,-4.028659,5.353243,-4.024135,2.244,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,232,3,2,5.350991,-4.021873,5.348739,-4.024135,5.353243,-4.019611,1.808,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,233,3,3,5.350991,-4.017349,5.348739,-4.019611,5.353243,-4.015086,1.417,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,234,3,4,5.350991,-4.012824,5.348739,-4.015086,5.353243,-4.010562,1.119,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,235,3,5,5.350991,-4.0083,5.348739,-4.010562,5.353243,-4.006038,1.0,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,236,3,6,5.350991,-4.003776,5.348739,-4.006038,5.353243,-4.001514,1.119,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,237,3,7,5.350991,-3.999251,5.348739,-4.001514,5.353243,-3.996989,1.417,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,238,3,8,5.350991,-3.994727,5.348739,-3.996989,5.353243,-3.992465,1.808,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,239,3,9,5.350991,-3.990203,5.348739,-3.992465,5.353243,-3.987941,2.244,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,240,4,0,5.355495,-4.030921,5.353243,-4.033184,5.357748,-4.028659,2.56,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,241,4,1,5.355495,-4.026397,5.353243,-4.028659,5.357748,-4.024135,2.07,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,242,4,2,5.355495,-4.021873,5.353243,-4.024135,5.357748,-4.019611,1.587,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,243,4,3,5.355495,-4.017349,5.353243,-4.019611,5.357748,-4.015086,1.122,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,244,4,4,5.355495,-4.012824,5.353243,-4.015086,5.357748,-4.010562,0.709,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,245,4,5,5.355495,-4.0083,5.353243,-4.010562,5.357748,-4.006038,0.5,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,246,4,6,5.355495,-4.003776,5.353243,-4.006038,5.357748,-4.001514,0.709,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,247,4,7,5.355495,-3.999251,5.353243,-4.001514,5.357748,-3.996989,1.122,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,248,4,8,5.355495,-3.994727,5.353243,-3.996989,5.357748,-3.992465,1.587,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,249,4,9,5.355495,-3.990203,5.353243,-3.992465,5.357748,-3.987941,2.07,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,250,5,0,5.36,-4.030921,5.357748,-4.033184,5.362252,-4.028659,2.511,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,251,5,1,5.36,-4.026397,5.357748,-4.028659,5.362252,-4.024135,2.009,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,252,5,2,5.36,-4.021873,5.357748,-4.024135,5.362252,-4.019611,1.507,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,253,5,3,5.36,-4.017349,5.357748,-4.019611,5.362252,-4.015086,1.004,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,254,5,4,5.36,-4.012824,5.357748,-4.015086,5.362252,-4.010562,0.502,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,255,5,5,5.36,-4.0083,5.357748,-4.010562,5.362252,-4.006038,0.0,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,256,5,6,5.36,-4.003776,5.357748,-4.006038,5.362252,-4.001514,0.502,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,257,5,7,5.36,-3.999251,5.357748,-4.001514,5.362252,-3.996989,1.004,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,258,5,8,5.36,-3.994727,5.357748,-3.996989,5.362252,-3.992465,1.507,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,259,5,9,5.36,-3.990203,5.357748,-3.992465,5.362252,-3.987941,2.009,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,260,6,0,5.364505,-4.030921,5.362252,-4.033184,5.366757,-4.028659,2.56,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,261,6,1,5.364505,-4.026397,5.362252,-4.028659,5.366757,-4.024135,2.07,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,262,6,2,5.364505,-4.021873,5.362252,-4.024135,5.366757,-4.019611,1.587,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,263,6,3,5.364505,-4.017349,5.362252,-4.019611,5.366757,-4.015086,1.122,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,264,6,4,5.364505,-4.012824,5.362252,-4.015086,5.366757,-4.010562,0.709,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,265,6,5,5.364505,-4.0083,5.362252,-4.010562,5.366757,-4.006038,0.5,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,266,6,6,5.364505,-4.003776,5.362252,-4.006038,5.366757,-4.001514,0.709,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,267,6,7,5.364505,-3.999251,5.362252,-4.001514,5.366757,-3.996989,1.122,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,268,6,8,5.364505,-3.994727,5.362252,-3.996989,5.366757,-3.992465,1.587,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,269,6,9,5.364505,-3.990203,5.362252,-3.992465,5.366757,-3.987941,2.07,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,270,7,0,5.369009,-4.030921,5.366757,-4.033184,5.371261,-4.028659,2.703,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,271,7,1,5.369009,-4.026397,5.366757,-4.028659,5.371261,-4.024135,2.244,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,272,7,2,5.369009,-4.021873,5.366757,-4.024135,5.371261,-4.019611,1.808,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,273,7,3,5.369009,-4.017349,5.366757,-4.019611,5.371261,-4.015086,1.417,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,274,7,4,5.369009,-4.012824,5.366757,-4.015086,5.371261,-4.010562,1.119,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,275,7,5,5.369009,-4.0083,5.366757,-4.010562,5.371261,-4.006038,1.0,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,276,7,6,5.369009,-4.003776,5.366757,-4.006038,5.371261,-4.001514,1.119,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,277,7,7,5.369009,-3.999251,5.366757,-4.001514,5.371261,-3.996989,1.417,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,278,7,8,5.369009,-3.994727,5.366757,-3.996989,5.371261,-3.992465,1.808,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,279,7,9,5.369009,-3.990203,5.366757,-3.992465,5.371261,-3.987941,2.244,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,280,8,0,5.373514,-4.030921,5.371261,-4.033184,5.375766,-4.028659,2.925,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,281,8,1,5.373514,-4.026397,5.371261,-4.028659,5.375766,-4.024135,2.507,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,282,8,2,5.373514,-4.021873,5.371261,-4.024135,5.375766,-4.019611,2.126,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,283,8,3,5.373514,-4.017349,5.371261,-4.019611,5.375766,-4.015086,1.805,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,284,8,4,5.373514,-4.012824,5.371261,-4.015086,5.375766,-4.010562,1.582,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,285,8,5,5.373514,-4.0083,5.371261,-4.010562,5.375766,-4.006038,1.5,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,286,8,6,5.373514,-4.003776,5.371261,-4.006038,5.375766,-4.001514,1.582,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,287,8,7,5.373514,-3.999251,5.371261,-4.001514,5.375766,-3.996989,1.805,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,288,8,8,5.373514,-3.994727,5.371261,-3.996989,5.375766,-3.992465,2.126,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,289,8,9,5.373514,-3.990203,5.371261,-3.992465,5.375766,-3.987941,2.507,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,290,9,0,5.378018,-4.030921,5.375766,-4.033184,5.38027,-4.028659,3.21,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,291,9,1,5.378018,-4.026397,5.375766,-4.028659,5.38027,-4.024135,2.835,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,292,9,2,5.378018,-4.021873,5.375766,-4.024135,5.38027,-4.019611,2.504,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,293,9,3,5.378018,-4.017349,5.375766,-4.019611,5.38027,-4.015086,2.238,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,294,9,4,5.378018,-4.012824,5.375766,-4.015086,5.38027,-4.010562,2.062,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,295,9,5,5.378018,-4.0083,5.375766,-4.010562,5.38027,-4.006038,2.0,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,296,9,6,5.378018,-4.003776,5.375766,-4.006038,5.38027,-4.001514,2.062,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,297,9,7,5.378018,-3.999251,5.375766,-4.001514,5.38027,-3.996989,2.238,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,298,9,8,5.378018,-3.994727,5.375766,-3.996989,5.38027,-3.992465,2.504,500.0,active96,not_released,Abidjan,,,,
Abidjan,Côte d'Ivoire,299,9,9,5.378018,-3.990203,5.375766,-3.992465,5.38027,-3.987941,2.835,500.0,active96,not_released,Abidjan,,,,
Kinshasa,DR Congo,300,0,0,-4.464423,15.24371,-4.466675,15.241451,-4.46217,15.245969,3.541,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,301,0,1,-4.464423,15.248228,-4.466675,15.245969,-4.46217,15.250487,3.205,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,302,0,2,-4.464423,15.252746,-4.466675,15.250487,-4.46217,15.255005,2.918,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,303,0,3,-4.464423,15.257264,-4.466675,15.255005,-4.46217,15.259523,2.694,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,304,0,4,-4.464423,15.261782,-4.466675,15.259523,-4.46217,15.264041,2.55,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,305,0,5,-4.464423,15.2663,-4.466675,15.264041,-4.46217,15.268559,2.5,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,306,0,6,-4.464423,15.270818,-4.466675,15.268559,-4.46217,15.273077,2.55,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,307,0,7,-4.464423,15.275336,-4.466675,15.273077,-4.46217,15.277595,2.694,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,308,0,8,-4.464423,15.279854,-4.466675,15.277595,-4.46217,15.282113,2.918,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,309,0,9,-4.464423,15.284372,-4.466675,15.282113,-4.46217,15.286631,3.205,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,310,1,0,-4.459918,15.24371,-4.46217,15.241451,-4.457666,15.245969,3.207,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,311,1,1,-4.459918,15.248228,-4.46217,15.245969,-4.457666,15.250487,2.833,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,312,1,2,-4.459918,15.252746,-4.46217,15.250487,-4.457666,15.255005,2.503,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,313,1,3,-4.459918,15.257264,-4.46217,15.255005,-4.457666,15.259523,2.237,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,314,1,4,-4.459918,15.261782,-4.46217,15.259523,-4.457666,15.264041,2.062,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,315,1,5,-4.459918,15.2663,-4.46217,15.264041,-4.457666,15.268559,2.0,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,316,1,6,-4.459918,15.270818,-4.46217,15.268559,-4.457666,15.273077,2.062,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,317,1,7,-4.459918,15.275336,-4.46217,15.273077,-4.457666,15.277595,2.237,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,318,1,8,-4.459918,15.279854,-4.46217,15.277595,-4.457666,15.282113,2.503,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,319,1,9,-4.459918,15.284372,-4.46217,15.282113,-4.457666,15.286631,2.833,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,320,2,0,-4.455414,15.24371,-4.457666,15.241451,-4.453161,15.245969,2.922,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,321,2,1,-4.455414,15.248228,-4.457666,15.245969,-4.453161,15.250487,2.505,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,322,2,2,-4.455414,15.252746,-4.457666,15.250487,-4.453161,15.255005,2.125,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,323,2,3,-4.455414,15.257264,-4.457666,15.255005,-4.453161,15.259523,1.804,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,324,2,4,-4.455414,15.261782,-4.457666,15.259523,-4.453161,15.264041,1.582,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,325,2,5,-4.455414,15.2663,-4.457666,15.264041,-4.453161,15.268559,1.5,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,326,2,6,-4.455414,15.270818,-4.457666,15.268559,-4.453161,15.273077,1.582,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,327,2,7,-4.455414,15.275336,-4.457666,15.273077,-4.453161,15.277595,1.804,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,328,2,8,-4.455414,15.279854,-4.457666,15.277595,-4.453161,15.282113,2.125,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,329,2,9,-4.455414,15.284372,-4.457666,15.282113,-4.453161,15.286631,2.505,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,330,3,0,-4.450909,15.24371,-4.453161,15.241451,-4.448657,15.245969,2.7,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,331,3,1,-4.450909,15.248228,-4.453161,15.245969,-4.448657,15.250487,2.241,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,332,3,2,-4.450909,15.252746,-4.453161,15.250487,-4.448657,15.255005,1.807,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,333,3,3,-4.450909,15.257264,-4.453161,15.255005,-4.448657,15.259523,1.416,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,334,3,4,-4.450909,15.261782,-4.453161,15.259523,-4.448657,15.264041,1.119,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,335,3,5,-4.450909,15.2663,-4.453161,15.264041,-4.448657,15.268559,1.0,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,336,3,6,-4.450909,15.270818,-4.453161,15.268559,-4.448657,15.273077,1.119,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,337,3,7,-4.450909,15.275336,-4.453161,15.273077,-4.448657,15.277595,1.416,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,338,3,8,-4.450909,15.279854,-4.453161,15.277595,-4.448657,15.282113,1.807,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,339,3,9,-4.450909,15.284372,-4.453161,15.282113,-4.448657,15.286631,2.241,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,340,4,0,-4.446405,15.24371,-4.448657,15.241451,-4.444152,15.245969,2.557,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,341,4,1,-4.446405,15.248228,-4.448657,15.245969,-4.444152,15.250487,2.067,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,342,4,2,-4.446405,15.252746,-4.448657,15.250487,-4.444152,15.255005,1.585,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,343,4,3,-4.446405,15.257264,-4.448657,15.255005,-4.444152,15.259523,1.121,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,344,4,4,-4.446405,15.261782,-4.448657,15.259523,-4.444152,15.264041,0.708,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,345,4,5,-4.446405,15.2663,-4.448657,15.264041,-4.444152,15.268559,0.5,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,346,4,6,-4.446405,15.270818,-4.448657,15.268559,-4.444152,15.273077,0.708,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,347,4,7,-4.446405,15.275336,-4.448657,15.273077,-4.444152,15.277595,1.121,500.0,active96,not_released,Kinshasa,,,,
Kinshasa,DR Congo,348,4,8,-4.446405,15.279854,-4.448657,15.277595,-4.444152,15.282113,1.585,500.0,active96,not_released,Kinshasa,,,,
