split_type,source_city,target_city,shot_level,seed,region,backbone,generated_utc
LORO,Maputo,Abu Dhabi,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Abu Dhabi,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dubai,0,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dubai,1,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dubai,5,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dubai,10,0,Middle East,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Montreal,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Montreal,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Montreal,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Montreal,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Toronto,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Toronto,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Toronto,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Toronto,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vancouver,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vancouver,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vancouver,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vancouver,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,MexicoCity,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,MexicoCity,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,MexicoCity,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,MexicoCity,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Atlanta,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Atlanta,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Atlanta,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Atlanta,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chicago,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chicago,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chicago,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chicago,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dallas,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dallas,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dallas,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Dallas,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Detroit,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Detroit,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Detroit,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Detroit,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Houston,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Houston,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Houston,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Houston,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,LosAngeles,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,LosAngeles,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,LosAngeles,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,LosAngeles,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Miami,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Miami,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Miami,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Miami,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,NewYork,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,NewYork,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,NewYork,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,NewYork,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Phoenix,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Phoenix,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Phoenix,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Phoenix,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,San Diego,0,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,San Diego,1,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,San Diego,5,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,San Diego,10,0,North America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Adelaide,0,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Adelaide,1,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Adelaide,5,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Adelaide,10,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Perth,0,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Perth,1,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Perth,5,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Perth,10,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Auckland,0,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Auckland,1,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Auckland,5,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Auckland,10,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Wellington,0,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Wellington,1,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Wellington,5,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Wellington,10,0,Oceania,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Buenos Aires,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Buenos Aires,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Buenos Aires,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Buenos Aires,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,La Paz,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,La Paz,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,La Paz,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,La Paz,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brasília,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brasília,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brasília,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Brasília,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Khartoum,Rio de Janeiro,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Khartoum,Rio de Janeiro,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Khartoum,Rio de Janeiro,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Khartoum,Rio de Janeiro,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,SaoPaulo,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,SaoPaulo,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,SaoPaulo,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,SaoPaulo,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Santiago,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Santiago,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Santiago,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Santiago,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogota,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogota,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogota,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogota,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogotá,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogotá,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogotá,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Bogotá,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Cali,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Cali,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Cali,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Cali,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Guayaquil,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Guayaquil,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Guayaquil,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Guayaquil,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Quito,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Quito,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Quito,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Quito,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Asunción,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Asunción,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Asunción,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Asunción,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Lima,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Lima,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Lima,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Lima,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Caracas,0,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Caracas,1,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Caracas,5,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Caracas,10,0,South America,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dhaka,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dhaka,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dhaka,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Dhaka,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bangalore,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bangalore,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bangalore,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bangalore,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bengaluru,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bengaluru,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bengaluru,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Bengaluru,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chennai,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chennai,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chennai,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Chennai,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Delhi,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Delhi,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Delhi,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Delhi,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Hyderabad,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Hyderabad,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Hyderabad,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Hyderabad,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lucknow,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lucknow,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lucknow,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Lucknow,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Mumbai,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Mumbai,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Mumbai,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Mumbai,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Pune,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Pune,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Pune,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cairo,Pune,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Islamabad,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Islamabad,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Islamabad,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Islamabad,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Karachi,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Karachi,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Karachi,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Karachi,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Colombo,0,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Colombo,1,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Colombo,5,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Colombo,10,0,South Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Phnom Penh,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Phnom Penh,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Phnom Penh,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Lagos,Phnom Penh,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Jakarta,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Jakarta,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Jakarta,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Jakarta,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Surabaya,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Surabaya,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Surabaya,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Casablanca,Surabaya,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vientiane,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vientiane,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vientiane,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Vientiane,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Kuala Lumpur,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Kuala Lumpur,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Kuala Lumpur,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Cape Town,Kuala Lumpur,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Yangon,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Yangon,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Yangon,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Yangon,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Manila,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Manila,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Manila,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Accra,Manila,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Singapore,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Singapore,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Singapore,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Maputo,Singapore,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Bangkok,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Bangkok,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Bangkok,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Nairobi,Bangkok,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hanoi,0,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hanoi,1,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hanoi,5,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
LORO,Addis Ababa,Hanoi,10,0,Southeast Asia,122_active118,2026-04-27T08:29:12.793540+00:00
